# ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
1910AUGU-1_1_16	ral·i	ral'i	_	N	_	_	_	_	origText=ral·i,baseForms=ral'i
1910AUGU-1_1_17	mollfùñ	mollfüñ	_	N	_	_	_	_	origText=mollfùñ,baseForms=mollfüñ
1910AUGU-1_1_18	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_1_19	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1910AUGU-1_1_20	iaqel	iael	_	N	_	_	_	_	origText=iaqel,baseForms=iael
1910AUGU-1_1_21	feichi	feychi	_	D	D|DA	_	_	_	origText=feichi,baseForms=fey|chi
1910AUGU-1_1_22	Ŋənemapun	ngünemapun	_	CN	nmlz	_	_	_	origText=Ŋənemapun,baseForms=ngüne|mapu|(ü)n
1910AUGU-1_1_23	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-1_2_1	Wema	wema	_	AV	_	_	_	_	origText=Wema,baseForms=wema
1910AUGU-1_2_2	l·aŋəmŋekei	l'angümün	_	V	cause|pass|habit|ind3	_	_	_	origText=l·aŋəmŋekei,baseForms=l'a|(ü)m|nge|ke|iy
1910AUGU-1_2_3	ruka	ruka	_	N	_	_	_	_	origText=ruka,baseForms=ruka
1910AUGU-1_2_4	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-1_2_5	waka	waka	_	N	_	_	_	_	origText=waka,baseForms=waka
1910AUGU-1_2_6	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_7	auka	awka	_	N	_	_	_	_	origText=auka,baseForms=awka
1910AUGU-1_2_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_9	ofisha	ofida	_	N	_	_	_	_	origText=ofisha,baseForms=ofida
1910AUGU-1_2_10	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_11	shañwe	shañwe	_	N	_	_	_	_	origText=shañwe,baseForms=shañwe
1910AUGU-1_2_12	;	;	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_13	a	a	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_14	f	f	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_15	ù	ù	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_16	n	n	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-1_2_17	ilo	ilo	_	N	_	_	_	_	origText=ilo,baseForms=ilo
1910AUGU-1_2_18	yeŋekei	yen	_	V	pass|habit|ind3	_	_	_	origText=yeŋekei,baseForms=ye|nge|ke|iy
1910AUGU-1_2_19	kawiñwe	kawiñwe	_	N	ins	_	_	_	origText=kawiñwe,baseForms=kawiñ|we
1910AUGU-1_2_20	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-1_2_21	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-2_1_1	„	„	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_1_2	Kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1910AUGU-2_1_3	akucha	akucha	_	N	_	_	_	_	origText=akucha,baseForms=akucha
1910AUGU-2_1_4	regaláneu	regalan	_	V	ind3-1s	_	_	_	origText=regaláneu,baseForms=regala|enew
1910AUGU-2_1_5	Padre	padre	_	N	_	_	_	_	origText=Padre,baseForms=padre
1910AUGU-2_1_6	"	"	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_1_7	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_1_8	pín	pin	_	V	ind1s	_	_	_	origText=pín,baseForms=pi|(ü)n
1910AUGU-2_1_9	iñche	iñche	_	PN	1s	_	_	_	origText=iñche,baseForms=iñche
1910AUGU-2_1_10	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-2_2_1	„	„	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_2	¡	¡	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_3	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_4	Ñi	ñi	_	PP	3	_	_	_	origText=Ñi,baseForms=ñi
1910AUGU-2_2_5	ŋillatuletéuchi	ngilatulelchi	_	AJ	rest|cause|invNF3|ajvz	_	_	_	origText=ŋillatuletéuchi,baseForms=ngilla|tu|(ü)l|etew|chi
1910AUGU-2_2_6	akucha	akucha	_	N	_	_	_	_	origText=akucha,baseForms=akucha
1910AUGU-2_2_7	Padre	padre	_	N	_	_	_	_	origText=Padre,baseForms=padre
1910AUGU-2_2_8	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-2_2_9	?	?	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_10	!	!	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_11	"	"	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-2_2_12	piéneu	pin	_	V	ind3-1s	_	_	_	origText=piéneu,baseForms=pi|enew
1910AUGU-2_2_13	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1910AUGU-2_2_14	ñuke	ñuke	_	N	_	_	_	_	origText=ñuke,baseForms=ñuke
1910AUGU-2_2_15	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-3_1_1	Kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1910AUGU-3_1_2	fùcha	fücha	_	AJ	_	_	_	_	origText=fùcha,baseForms=fücha
1910AUGU-3_1_3	wentru	wentru	_	N	_	_	_	_	origText=wentru,baseForms=wentru
1910AUGU-3_1_4	kùla	küla	_	NUM	_	_	_	_	origText=kùla,baseForms=küla
1910AUGU-3_1_5	fotəm	fot'üm	_	N	_	_	_	_	origText=fotəm,baseForms=fot'üm
1910AUGU-3_1_6	niei	nien	_	V	ind3	_	_	_	origText=niei,baseForms=nie|iy
1910AUGU-3_1_7	;	;	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_1_8	niei	nien	_	V	ind3	_	_	_	origText=niei,baseForms=nie|iy
1910AUGU-3_1_9	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1910AUGU-3_1_10	mapu	mapu	_	N	_	_	_	_	origText=mapu,baseForms=mapu
1910AUGU-3_1_11	kachilla	kachilla	_	N	_	_	_	_	origText=kachilla,baseForms=kachilla
1910AUGU-3_1_12	tichi	tüfeychi	_	DP	DP	_	_	_	origText=tichi,baseForms=tichi
1910AUGU-3_1_13	fùcha	fücha	_	AJ	_	_	_	_	origText=fùcha,baseForms=fücha
1910AUGU-3_1_14	wentru	wentru	_	N	_	_	_	_	origText=wentru,baseForms=wentru
1910AUGU-3_1_15	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-3_2_1	Kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1910AUGU-3_2_2	antù	antü	_	N	_	_	_	_	origText=antù,baseForms=antü
1910AUGU-3_2_3	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1910AUGU-3_2_4	pifí	pin	_	V	dir3|ind3	_	_	_	origText=pifí,baseForms=pi|fi|iy
1910AUGU-3_2_5	ñ	ñ	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_6	i	i	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_7	wənen	wünen	_	AJ	nmlz	_	_	_	origText=wənen,baseForms=wüne|(ü)n
1910AUGU-3_2_8	fotəm	fot'üm	_	N	_	_	_	_	origText=fotəm,baseForms=fot'üm
1910AUGU-3_2_9	:	:	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_10	„	„	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_11	Chumŋelu	chumngelu	_	WH	particle	_	_	_	origText=Chumŋelu,baseForms=chumngelu
1910AUGU-3_2_12	kam	kam	_	IP	particle	_	_	_	origText=kam,baseForms=kam
1910AUGU-3_2_13	afí	afün	_	V	ind3	_	_	_	origText=afí,baseForms=af|iy
1910AUGU-3_2_14	tayu	tayu	_	PP	1d	_	_	_	origText=tayu,baseForms=tayu
1910AUGU-3_2_15	kachilla	kachilla	_	N	_	_	_	_	origText=kachilla,baseForms=kachilla
1910AUGU-3_2_16	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_17	fotəm	fot'üm	_	N	_	_	_	_	origText=fotəm,baseForms=fot'üm
1910AUGU-3_2_18	?	?	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_19	Ŋəneikeaimi	ngünen	_	V	habit|fut|ind2s	_	_	_	origText=Ŋəneikeaimi,baseForms=ngüne|ke|a|imi
1910AUGU-3_2_20	kachilla	kachilla	_	N	_	_	_	_	origText=kachilla,baseForms=kachilla
1910AUGU-3_2_21	;	;	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_22	kollipùllilewei	kollipüllilen	_	V	vb|psist|ind3	_	_	_	origText=kollipùllilewei,baseForms=kolli|pülli|le|we|iy
1910AUGU-3_2_23	tayu	tayu	_	PP	1d	_	_	_	origText=tayu,baseForms=tayu
1910AUGU-3_2_24	kachillalmom	kachillalmum	_	N	cause|situ	_	_	_	origText=kachillalmom,baseForms=kachilla|(ü)l|mum
1910AUGU-3_2_25	.	.	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-3_2_26	"	"	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-3_3_1	Lladkùkei	lladkün	_	N	habit|ind3	_	_	_	origText=Lladkùkei,baseForms=lladkü|ke|iy
1910AUGU-3_3_2	mai	may	_	AV	_	_	_	_	origText=mai,baseForms=may
1910AUGU-3_3_3	təfachi	tüfachi	_	DP	DP	_	_	_	origText=təfachi,baseForms=tüfachi
1910AUGU-3_3_4	fùcha	fücha	_	AJ	_	_	_	_	origText=fùcha,baseForms=fücha
1910AUGU-3_3_5	wentru	wentru	_	N	_	_	_	_	origText=wentru,baseForms=wentru
1910AUGU-3_3_6	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-4_1_1	Ayeniefal-lai	ayenien	_	V	cause|neg|ind3	_	_	_	origText=Ayeniefal-lai,baseForms=aye|nie|fall|la|iy
1910AUGU-4_1_2	Ŋuluche	nguluche	_	CN	_	_	_	_	origText=Ŋuluche,baseForms=ngulu|che
1910AUGU-4_1_3	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_1_4	lamŋen	lamngen	_	N	_	_	_	_	origText=lamŋen,baseForms=lamngen
1910AUGU-4_1_5	em	em	_	IJ	particle	_	_	_	origText=em,baseForms=em
1910AUGU-4_1_6	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_1_7	Ayenieŋen	ayenien	_	N	pass|nmlz	_	_	_	origText=Ayenieŋen,baseForms=aye|nie|pass|(ü)n
1910AUGU-4_1_8	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-4_1_9	„	„	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_1_10	ayùŋen	ayün	_	V	pass|ind1	_	_	_	origText=ayùŋen,baseForms=ayü|nge|(ü)n
1910AUGU-4_1_11	"	"	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_1_12	pikarkelu	pilu	_	V	cont|rep|svn	_	_	_	origText=pikarkelu,baseForms=pi|ka|rke|lu
1910AUGU-4_1_13	kai	kay	_	AV	_	_	_	_	origText=kai,baseForms=kay
1910AUGU-4_1_14	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-4_2_1	Karù	karü	_	AJ	_	_	_	_	origText=Karù,baseForms=karü
1910AUGU-4_2_2	manshana	manshana	_	N	_	_	_	_	origText=manshana,baseForms=manshana
1910AUGU-4_2_3	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-4_2_4	rul	rul	_	AV	_	_	_	_	origText=rul,baseForms=None
1910AUGU-4_2_5	paiafiñ	pan	_	V	fut|3dir|ind1p	_	_	_	origText=paiafiñ,baseForms=pa|a|fi|(iy)iñ
1910AUGU-4_2_6	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_2_7	pirkellefulu	pin	_	V	rep|affirm|bi|svn	_	_	_	origText=pirkellefulu,baseForms=pi|rke|lle|fu|lu
1910AUGU-4_2_8	kai	kay	_	AV	_	_	_	_	origText=kai,baseForms=kay
1910AUGU-4_2_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-4_2_10	lamŋen	lamngen	_	N	_	_	_	_	origText=lamŋen,baseForms=lamngen
1910AUGU-4_2_11	em	em	_	IJ	particle	_	_	_	origText=em,baseForms=em
1910AUGU-4_2_12	!	!	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-5_1_1	Akutun	akun	_	V	rest|ind1s	_	_	_	origText=Akutun,baseForms=aku|tu|(ü)n
1910AUGU-5_1_2	fau	faw	_	AV	_	_	_	_	origText=fau,baseForms=faw
1910AUGU-5_1_3	.	.	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-5_1_4	Kùpatun	küpan	_	V	rest|ind1s	_	_	_	origText=Kùpatun,baseForms=küpa|tu|(ü)n
1910AUGU-5_1_5	Purisima	Purisima	_	NP	_	_	_	_	origText=Purisima,baseForms=,wordLang=spa
1910AUGU-5_1_6	antù	antü	_	N	_	_	_	_	origText=antù,baseForms=antü
1910AUGU-5_1_7	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-5_1_8	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-5_2_1	Domingo	domingo	_	AV	_	_	_	_	origText=Domingo,baseForms=
1910AUGU-5_2_2	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-5_2_3	á las cinco de la tarde	a las cinco de la tarde	_	AV	_	_	_	_	origText=á las cinco de la tarde,baseForms=,wordLang=spa
1910AUGU-5_2_4	akutun	akun	_	V	rest|ind1s	_	_	_	origText=akutun,baseForms=aku|tu|(ü)n
1910AUGU-5_2_5	fau	faw	_	AV	_	_	_	_	origText=fau,baseForms=faw
1910AUGU-5_2_6	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-5_3_1	Epu	epu	_	NUM	_	_	_	_	origText=Epu,baseForms=epu
1910AUGU-5_3_2	antù	antü	_	N	_	_	_	_	origText=antù,baseForms=antü
1910AUGU-5_3_3	mu	mew	_	P	P	_	_	_	origText=mu,baseForms=mew
1910AUGU-5_3_4	məŋel	müngel	_	AV	_	_	_	_	origText=məŋel,baseForms=müngel
1910AUGU-5_3_5	kùpan	küpan	_	V	ind1s	_	_	_	origText=kùpan,baseForms=küpa|(ü)n
1910AUGU-5_3_6	.	.	PUNCT	PUNCT	_	_	_	_	_

1910AUGU-5_4_1	Umalan	uman	_	V	neg|ind1s	_	_	_	origText=Umalan,baseForms=uma|la|(ü)n
1910AUGU-5_4_2	Temuco	Temuko	_	NP	_	_	_	_	origText=Temuco,baseForms=Temuko
1910AUGU-5_4_3	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-5_4_4	deuma	dewma	_	AV	_	_	_	_	origText=deuma,baseForms=dewma
1910AUGU-5_4_5	alcanzapan	alkansan	_	V	cis|ind1s	_	_	_	origText=alcanzapan,baseForms=alkansa|pa|(ü)n
1910AUGU-5_4_6	tren	tren	_	N	_	_	_	_	origText=tren,baseForms=tren
1910AUGU-5_4_7	;	;	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-5_4_8	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1910AUGU-5_4_9	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1910AUGU-5_4_10	rupáfemiyu	rupafemün	_	V	ind1d	_	_	_	origText=rupáfemiyu,baseForms=rupa|None|fem|iyu
1910AUGU-5_4_11	,	,	PUNCT	PUNCT	_	_	_	_	_
1910AUGU-5_4_12	Umalayu	uman	_	V	neg|ind1d	_	_	_	origText=Umalayu,baseForms=uma|la|yu
1910AUGU-5_4_13	feichi	feychi	_	D	D|DA	_	_	_	origText=feichi,baseForms=fey|chi
1910AUGU-5_4_14	Temuco	Temuko	_	NP	_	_	_	_	origText=Temuco,baseForms=Temuko
1910AUGU-5_4_15	.	.	PUNCT	PUNCT	_	_	_	_	_

1913GUEV-1_1_1	Lorenzu	Lorensu	_	NP	_	_	_	_	origText=Lorenzu,baseForms=Lorensu
1913GUEV-1_1_2	Kolüpi	Kolüpi	_	NP	_	_	_	_	origText=Kolüpi,baseForms=Kolüpi
1913GUEV-1_1_3	ñidol	ñidol	_	N	_	_	_	_	origText=ñidol,baseForms=ñidol
1913GUEV-1_1_4	lonko	longko	_	N	_	_	_	_	origText=lonko,baseForms=longko
1913GUEV-1_1_5	ngefui	ngen	_	V	bi|ind3	_	_	_	origText=ngefui,baseForms=nge|fu|iy
1913GUEV-1_1_6	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1913GUEV-1_1_7	kom	kom	_	AV	_	_	_	_	origText=kom,baseForms=kom
1913GUEV-1_1_8	naqpule	nag	_	N	trloc|subj3	_	_	_	origText=naqpule,baseForms=nag|pu|le
1913GUEV-1_1_9	che	che	_	N	_	_	_	_	origText=che,baseForms=che
1913GUEV-1_1_10	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1913GUEV-1_1_11	.	.	PUNCT	PUNCT	_	_	_	_	_

1913GUEV-1_2_1	Tremi	tremün	_	V	ind3	_	_	_	origText=Tremi,baseForms=trem|iy
1913GUEV-1_2_2	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1913GUEV-1_2_3	Remeweiko	Remeweyko	_	NP	_	_	_	_	origText=Remeweiko,baseForms=Remeweyko
1913GUEV-1_2_4	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1913GUEV-1_2_5	Puren	Puren	_	NP	_	_	_	_	origText=Puren,baseForms=Puren
1913GUEV-1_2_6	eŋu	engu	_	PC	3d	_	_	_	origText=eŋu,baseForms=engu
1913GUEV-1_2_7	Lumaco	Lumako	_	NP	_	_	_	_	origText=Lumaco,baseForms=Lumako
1913GUEV-1_2_8	ple	püle	_	N	_	_	_	_	origText=ple,baseForms=püle
1913GUEV-1_2_9	mülelu	mülelu	_	V	svn	_	_	_	origText=mülelu,baseForms=müle|lu
1913GUEV-1_2_10	.	.	PUNCT	PUNCT	_	_	_	_	_

1913GUEV-1_3_1	Kolüpi	Kolüpi	_	NP	_	_	_	_	origText=Kolüpi,baseForms=Kolüpi
1913GUEV-1_3_2	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1913GUEV-1_3_3	chao	chaw	_	N	_	_	_	_	origText=chao,baseForms=chaw
1913GUEV-1_3_4	Weichao	Weychao	_	NP	_	_	_	_	origText=Weichao,baseForms=Weychao
1913GUEV-1_3_5	piŋefui	pin	_	V	pass|bi|ind3	_	_	_	origText=piŋefui,baseForms=pi|nge|fu|iy
1913GUEV-1_3_6	ka	ka	_	C	C	_	_	_	origText=ka,baseForms=ka
1913GUEV-1_3_7	niefui	nien	_	V	bi|ind3	_	_	_	origText=niefui,baseForms=nie|fu|iy
1913GUEV-1_3_8	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1913GUEV-1_3_9	mapu	mapu	_	N	_	_	_	_	origText=mapu,baseForms=mapu
1913GUEV-1_3_10	fei	fey	_	D	D	_	_	_	origText=fei,baseForms=fey
1913GUEV-1_3_11	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1913GUEV-1_3_12	.	.	PUNCT	PUNCT	_	_	_	_	_

1930MOES_1_1	Kuifike	kuyfi	_	AV	pl	_	_	_	origText=Kuifike,baseForms=kuyfi|ke
1930MOES_1_2	mapuche	mapuche	_	CN	_	_	_	_	origText=mapuche,baseForms=mapu|che
1930MOES_1_3	yem	em	_	IJ	particle	_	_	_	origText=yem,baseForms=em
1930MOES_1_4	chumŋechi	chumngechi	_	AV	_	_	_	_	origText=chumŋechi,baseForms=chumngechi
1930MOES_1_5	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1930MOES_1_6	admoŋefel	admongel	_	N	bi|nmlz	_	_	_	origText=admoŋefel,baseForms=ad|monge|fu|el
1930MOES_1_7	eŋn	engün	_	PN	3p	_	_	_	origText=eŋn,baseForms=engün
1930MOES_1_8	.	.	PUNCT	PUNCT	_	_	_	_	_

1930MOES_2_1	Kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1930MOES_2_2	dëŋu	düngu	_	N	_	_	_	_	origText=dëŋu,baseForms=düngu
1930MOES_2_3	pian	pin	_	V	fut|ind1s	_	_	_	origText=pian,baseForms=pi|a|(ü)n
1930MOES_2_4	:	:	PUNCT	PUNCT	_	_	_	_	_
1930MOES_2_5	Deu	dew	_	AV	_	_	_	_	origText=Deu,baseForms=dew
1930MOES_2_6	füchan	füchan	_	V	ind1s	_	_	_	origText=füchan,baseForms=fücha|(ü)n
1930MOES_2_7	iñche	iñche	_	PN	1s	_	_	_	origText=iñche,baseForms=iñche
1930MOES_2_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1930MOES_2_9	doi	doy	_	AV	_	_	_	_	origText=doi,baseForms=doy
1930MOES_2_10	pura	pura	_	NUM	_	_	_	_	origText=pura,baseForms=pura
1930MOES_2_11	mari	mari	_	NUM	_	_	_	_	origText=mari,baseForms=mari
1930MOES_2_12	tripantu	tripantu	_	N	_	_	_	_	origText=tripantu,baseForms=tripantu
1930MOES_2_13	nielu	nielu	_	N	svn	_	_	_	origText=nielu,baseForms=nie|lu
1930MOES_2_14	trokiuwn	trokin	_	V	reflex|ind1s	_	_	_	origText=trokiuwn,baseForms=troki|(u)w|(ü)n
1930MOES_2_15	.	.	PUNCT	PUNCT	_	_	_	_	_

1930MOES_3_1	Fei	fey	_	D	D	_	_	_	origText=Fei,baseForms=fey
1930MOES_3_2	tëfachi	tüfachi	_	DP	DP	_	_	_	origText=tëfachi,baseForms=tüfachi
1930MOES_3_3	fentren	fentren	_	AV	_	_	_	_	origText=fentren,baseForms=fentren
1930MOES_3_4	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1930MOES_3_5	moŋemum	mongemum	_	N	situ	_	_	_	origText=moŋemum,baseForms=monge|mum
1930MOES_3_6	kimyepafiñ	kimün	_	V	cf|cis|3dir|ind1p	_	_	_	origText=kimyepafiñ,baseForms=kim|ye|pa|fi|(iy)iñ
1930MOES_3_7	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1930MOES_3_8	chumkefel	chumel	_	N	pl|bi|nmlz	_	_	_	origText=chumkefel,baseForms=chum|ke|fu|el
1930MOES_3_9	kuifike	kuyfi	_	AV	pl	_	_	_	origText=kuifike,baseForms=kuyfi|ke
1930MOES_3_10	che	che	_	N	_	_	_	_	origText=che,baseForms=che
1930MOES_3_11	yem	em	_	IJ	particle	_	_	_	origText=yem,baseForms=em
1930MOES_3_12	,	,	PUNCT	PUNCT	_	_	_	_	_
1930MOES_3_13	kom	None	_	None	_	_	_	_	origText=kom,baseForms=
1930MOES_3_14	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1930MOES_3_15	kakeume	kakewme	_	AJ	_	_	_	_	origText=kakeume,baseForms=kakewme
1930MOES_3_16	admoŋefel	admongel	_	N	bi|nmlz	_	_	_	origText=admoŋefel,baseForms=ad|monge|fu|el
1930MOES_3_17	eŋn	engün	_	PN	3p	_	_	_	origText=eŋn,baseForms=engün
1930MOES_3_18	kimnieken	kimnien	_	V	habit	_	_	_	origText=kimnieken,baseForms=kim|nie|ke|(ü)n
1930MOES_3_19	;	;	PUNCT	PUNCT	_	_	_	_	_
1930MOES_3_20	kümeke	küme	_	AJ	p	_	_	_	origText=kümeke,baseForms=küme|ke
1930MOES_3_21	adŋefuingün	adngen	_	N	bi|ind3p	_	_	_	origText=adŋefuingün,baseForms=ad|nge|fu|ingün
1930MOES_3_22	,	,	PUNCT	PUNCT	_	_	_	_	_
1930MOES_3_23	weshake	weda	_	AJ	pl	_	_	_	origText=weshake,baseForms=weda|ke
1930MOES_3_24	ad	ad	_	N	_	_	_	_	origText=ad,baseForms=ad
1930MOES_3_25	ká	ka	_	AV	_	_	_	_	origText=ká,baseForms=ka
1930MOES_3_26	ŋefuingün	ngen	_	V	bi|ind3p	_	_	_	origText=ŋefuingün,baseForms=nge|fu|ingün
1930MOES_3_27	.	.	PUNCT	PUNCT	_	_	_	_	_

